time,JP01MY,JP03MY,JP06MY,JP01Y,JP02Y,JP05Y,JP07Y,JP10Y,JP20Y,JP30Y
1284584400,,NaN,0.11,0.123,0.138,0.303,NaN,1.06299996,1.81500006,1.94000006
1284670800,,NaN,0.11,0.12,0.13500001,0.31,NaN,1.08200002,1.86500001,1.98800004
1285016400,,NaN,0.11,0.121,0.138,0.30000001,NaN,1.05499995,1.79999995,1.94500005
1285102800,,NaN,0.11,0.12,0.13,0.28999999,NaN,1.02999997,1.76300001,1.92499995
1285275600,,NaN,0.11,0.126,0.15000001,0.28999999,NaN,1.00999999,1.73500001,1.875
1285534800,,NaN,0.11,0.125,0.145,0.29499999,NaN,1,1.72800004,1.88499999
1285621200,,NaN,0.11,0.122,0.14,0.28,NaN,0.96499997,1.69799995,1.84500003
1285707600,,NaN,0.11,0.124,0.14,0.26499999,NaN,0.88999999,1.62,1.755
1285794000,,NaN,0.11,0.125,0.14,0.26499999,NaN,0.94,1.67999995,1.80999994
1285880400,,NaN,0.11,0.125,0.13500001,0.25999999,NaN,0.96499997,1.70000005,1.85000002
1286139600,,NaN,0.11,0.125,0.13,0.25,NaN,0.93000001,1.67999995,1.82000005
1286226000,,NaN,0.1,0.115,0.125,0.22499999,NaN,0.898,1.67999995,1.83000004
1286312400,,NaN,0.105,0.115,0.115,0.20999999,NaN,0.83600003,1.64999998,1.81500006
1286398800,,NaN,0.105,0.115,0.125,0.235,NaN,0.87800002,1.67999995,1.81500006
1286485200,,NaN,0.105,0.116,0.125,0.23,NaN,0.86000001,1.71000004,1.90499997
1286830800,,NaN,0.105,0.115,0.122,0.23,NaN,0.85500002,1.69400001,1.88699996
1286917200,,NaN,0.105,0.116,0.125,0.25,NaN,0.88,1.755,1.95500004
1287003600,,NaN,0.105,0.115,0.125,0.245,NaN,0.87,1.76499999,1.97500002
1287090000,,NaN,0.105,0.116,0.13,0.25600001,NaN,0.88,1.75600004,1.96200001
1287349200,,NaN,0.105,0.115,0.13500001,0.26499999,NaN,0.88,1.75,1.97000003
1287435600,,NaN,0.105,0.115,0.14,0.28,NaN,0.89499998,1.75999999,1.97000003
1287522000,,NaN,0.105,0.115,0.13500001,0.285,NaN,0.89099997,1.76600003,1.97000003
1287608400,,NaN,0.105,0.115,0.13500001,0.285,NaN,0.88,1.76499999,1.96500003
1287694800,,NaN,0.105,0.12,0.14,0.28999999,NaN,0.88,1.76999998,1.95000005
1287954000,,NaN,0.105,0.121,0.145,0.303,NaN,0.90499997,1.75999999,1.93499994
1288040400,,NaN,0.105,0.12,0.145,0.29499999,NaN,0.912,1.76999998,1.94000006
1288126800,,NaN,0.105,0.12,0.148,0.30500001,NaN,0.96499997,1.83500004,1.97000003
1288213200,,NaN,0.105,0.12,0.14,0.28799999,NaN,0.903,1.80999994,1.97000003
1288299600,,NaN,0.105,0.125,0.145,0.30000001,NaN,0.935,1.82500005,1.98000002
1288558800,,NaN,0.105,0.119,0.14,0.30199999,NaN,0.94300002,1.82299995,1.97399998
1288645200,,NaN,0.105,0.119,0.14,0.30000001,NaN,0.94499999,1.78999996,1.94599998
1288818000,,NaN,0.11,0.12,0.13500001,0.29699999,NaN,0.92500001,1.80299997,1.95700002
1288904400,,NaN,0.11,0.12,0.14,0.29899999,NaN,0.93099999,1.80999994,1.99300003
1289167200,,NaN,0.11,0.119,0.14,0.324,NaN,0.963,1.852,2.01099992
1289253600,,NaN,0.11,0.119,0.14,0.33899999,NaN,0.977,1.85099995,2.00200009
1289340000,,NaN,0.11,0.119,0.14,0.34799999,NaN,0.99800003,1.85699999,1.99899995
1289426400,,NaN,0.11,0.12,0.145,0.35299999,NaN,1.00800002,1.875,2.02999997
1289512800,,NaN,0.11,0.123,0.15000001,0.34599999,NaN,1.00300002,1.89699996,2.03900003
1289772000,,NaN,0.115,0.126,0.155,0.37400001,NaN,1.02499998,1.93599999,2.08200002
1289858400,,NaN,0.115,0.127,0.152,0.359,NaN,1.04400003,1.93799996,2.07399988
1289944800,,NaN,0.115,0.12800001,0.155,0.384,NaN,1.06599998,1.91100001,2.06200004
1290031200,,NaN,0.115,0.13600001,0.16,0.40200001,NaN,1.06799996,1.94400001,2.0999999
1290117600,,NaN,0.115,0.14,0.16,0.384,NaN,1.08800006,1.91999996,2.08599997
1290376800,,NaN,0.115,0.139,0.15700001,0.421,NaN,1.11099994,1.92999995,2.08899999
1290549600,,NaN,0.115,0.139,0.164,0.39500001,NaN,1.12699997,1.94700003,2.08800006
1290636000,,NaN,0.115,0.141,0.17,0.42199999,NaN,1.16199994,1.95099998,2.08599997
1290722400,,NaN,0.12,0.15000001,0.205,0.46700001,NaN,1.19500005,1.96500003,2.08400011
1290981600,,NaN,0.12,0.161,0.206,0.46399999,NaN,1.19099998,1.98000002,2.08500004
1291068000,,NaN,0.12,0.15800001,0.19499999,0.44299999,NaN,1.19500005,1.99899995,2.0999999
1291154400,,NaN,0.12,0.15700001,0.19400001,0.40099999,NaN,1.16299999,1.98800004,2.08100009
1291240800,,NaN,0.12,0.155,0.18700001,0.412,NaN,1.19400001,2.00600004,2.0999999
1291327200,,NaN,0.12,0.154,0.19,0.43700001,NaN,1.21000004,2.03800011,2.14899993
1291586400,,NaN,0.12,0.152,0.18000001,0.39500001,NaN,1.15900004,2.0309999,2.13400006
1291672800,,NaN,0.12,0.149,0.19,0.41999999,NaN,1.17700005,2.05699992,2.1960001
1291759200,,NaN,0.12,0.155,0.205,0.50199997,NaN,1.23500001,2.08899999,2.21399999
1291845600,,NaN,0.13,0.16,0.22400001,0.542,NaN,1.255,2.13199997,2.24499989
1291932000,,NaN,0.13,0.15899999,0.22,0.52200001,NaN,1.20000005,2.0940001,2.20700002
1292191200,,NaN,0.13,0.15700001,0.234,0.583,NaN,1.25399995,2.11199999,2.21600008
1292277600,,NaN,0.14,0.162,0.23199999,0.54100001,NaN,1.25199997,2.09899998,2.19000006
1292364000,,NaN,0.14,0.162,0.226,0.53399998,NaN,1.25999999,2.05100012,2.17499995
1292450400,,NaN,0.14,0.162,0.21600001,0.52999997,NaN,1.26600003,2.04299998,2.171
1292536800,,NaN,0.14,0.162,0.2,0.48199999,NaN,1.204,1.98800004,2.11800003
1292796000,,NaN,0.14,0.168,0.197,0.472,NaN,1.18400002,1.96700001,2.10899997
1292882400,,NaN,0.14,0.169,0.207,0.491,NaN,1.17400002,1.94299996,2.10899997
1292968800,,NaN,0.14,0.175,0.20999999,0.486,NaN,1.15100002,1.90600002,2.06599998
1293141600,,NaN,0.13500001,0.175,0.22499999,0.48100001,NaN,1.15799999,1.89600003,2.05800009
1293400800,,NaN,0.13500001,0.17200001,0.20999999,0.477,NaN,1.16900003,1.92700005,2.06399989
1293487200,,NaN,0.13,0.16500001,0.204,0.44,NaN,1.12899995,1.89400005,2.03800011
1293573600,,NaN,0.13,0.164,0.2,0.44400001,NaN,1.15999997,1.89499998,2.04699993
1293660000,,NaN,0.13,0.155,0.175,0.39899999,NaN,1.11600006,1.85300004,1.99600005
1294092000,,NaN,0.13,0.155,0.17900001,0.42399999,NaN,1.16299999,1.898,2.03800011
1294178400,,NaN,0.125,0.15099999,0.175,0.421,NaN,1.16199994,1.921,2.06100011
1294264800,,NaN,0.12,0.153,0.186,0.47999999,NaN,1.22500002,1.96599996,2.10800004
1294351200,,NaN,0.12,0.149,0.178,0.463,NaN,1.204,1.954,2.09800005
1294696800,,NaN,0.12,0.14399999,0.169,0.44800001,NaN,1.18900001,1.949,2.10299993
1294783200,,NaN,0.12,0.145,0.176,0.45199999,NaN,1.18299997,1.97800004,2.13899994
1294869600,,NaN,0.12,0.15099999,0.177,0.46799999,NaN,1.18499994,1.98599994,2.1329999
1294956000,,NaN,0.12,0.148,0.185,0.49200001,NaN,1.20099998,2.0150001,2.16799998
1295215200,,NaN,0.12,0.156,0.19499999,0.50999999,NaN,1.21399999,2.04200006,2.19700003
1295301600,,NaN,0.12,0.155,0.19499999,0.50199997,NaN,1.227,2.03900003,2.19499993
1295388000,,NaN,0.12,0.153,0.19599999,0.53100002,NaN,1.25899994,2.06299996,2.22799993
1295474400,,NaN,0.12,0.15099999,0.18799999,0.484,NaN,1.21000004,1.98800004,2.15700006
1295560800,,NaN,0.12,0.15000001,0.185,0.48100001,NaN,1.21099997,1.98500001,2.14700007
1295820000,,NaN,0.12,0.155,0.19499999,0.50400001,NaN,1.24699998,1.99800003,2.16499996
1295906400,,NaN,0.12,0.155,0.2,0.51899999,NaN,1.24800003,1.99300003,2.15199995
1295992800,,NaN,0.12,0.154,0.198,0.509,NaN,1.23699999,1.96099997,2.11500001
1296079200,,NaN,0.12,0.154,0.198,0.50300002,NaN,1.23500001,1.97599995,2.1329999
1296165600,,NaN,0.123,0.154,0.19499999,0.48500001,NaN,1.21800005,1.96399999,2.1400001
1296424800,,NaN,0.123,0.155,0.2,0.48800001,NaN,1.21500003,1.97300005,2.15199995
1296511200,,NaN,0.123,0.155,0.2,0.509,NaN,1.23500001,1.98699999,2.17400002
1296597600,,NaN,0.122,0.154,0.19499999,0.50400001,NaN,1.22599995,1.96800005,2.16400003
1296684000,,NaN,0.123,0.155,0.205,0.528,NaN,1.24100006,1.95200002,2.14400005
1296770400,,NaN,0.123,0.161,0.215,0.551,NaN,1.28199995,1.98699999,2.17600012
1297029600,,NaN,0.123,0.16500001,0.22,0.56199998,NaN,1.29200006,2.00099993,2.171
1297116000,,NaN,0.13,0.17,0.22499999,0.57099998,NaN,1.31099999,2.04299998,2.19799995
1297202400,,NaN,0.127,0.17299999,0.23999999,0.602,NaN,1.32799995,2.04099989,2.18799996
1297288800,,NaN,0.127,0.177,0.23999999,0.58899999,NaN,1.30599999,2.03600001,2.16599989
1297634400,,NaN,0.13,0.17900001,0.235,0.58600003,NaN,1.30900002,2.06100011,2.20000005
1297720800,,NaN,0.12800001,0.17900001,0.235,0.58099997,NaN,1.30400002,2.04399991,2.19499993
1297807200,,NaN,0.12800001,0.184,0.248,0.62199998,NaN,1.35099995,2.06699991,2.21099997
1297893600,,NaN,0.12800001,0.18099999,0.241,0.60699999,NaN,1.34099996,2.05699992,2.20300007
1297980000,,NaN,0.12800001,0.17399999,0.226,0.583,NaN,1.30999994,2.04999995,2.19499993
1298239200,,NaN,0.12800001,0.17399999,0.235,0.58999997,NaN,1.31299996,2.04999995,2.19700003
1298325600,,NaN,0.127,0.171,0.22499999,0.54500002,NaN,1.26699996,2.04399991,2.20600009
1298412000,,NaN,0.12800001,0.17,0.22400001,0.52899998,NaN,1.25,2.02099991,2.1730001
1298498400,,NaN,0.12800001,0.175,0.228,0.528,NaN,1.22300005,1.98899996,2.13400006
1298584800,,NaN,0.125,0.183,0.245,0.551,NaN,1.24699998,1.99300003,2.14299989
1298844000,,NaN,0.127,0.185,0.245,0.55000001,NaN,1.25899994,2.00600004,2.14899993
1298930400,,NaN,0.12800001,0.184,0.245,0.55599999,NaN,1.28499997,2.04500008,2.18799996
1299016800,,NaN,0.127,0.18000001,0.23999999,0.52499998,NaN,1.273,2.01600003,2.16499996
1299103200,,NaN,0.125,0.17900001,0.235,0.52899998,NaN,1.29200006,2.04399991,2.20300007
1299189600,,NaN,0.127,0.17900001,0.234,0.54299998,NaN,1.29999995,2.04699993,2.20600009
1299448800,,NaN,0.127,0.17399999,0.22499999,0.52200001,NaN,1.278,2.0480001,2.21300006
1299535200,,NaN,0.13500001,0.17399999,0.22400001,0.54000002,NaN,1.29900002,2.06399989,2.22799993
1299621600,,NaN,0.132,0.175,0.229,0.55800003,NaN,1.29999995,2.05800009,2.17700005
1299708000,,NaN,0.132,0.17399999,0.23,0.56599998,NaN,1.301,2.05999994,2.17199993
1299794400,,NaN,0.134,0.17,0.23,0.53899997,NaN,1.28299999,2.04399991,2.17799997
1300050000,,NaN,0.132,0.14,0.175,0.47499999,NaN,1.204,2.03800011,2.16599989
1300136400,,NaN,0.131,0.13500001,0.211,0.5,NaN,1.21000004,2.05100012,2.21799994
1300222800,,NaN,0.13500001,0.185,0.22499999,0.50599998,NaN,1.21099997,2.06800008,2.21399999
1300309200,,NaN,0.13699999,0.191,0.223,0.50599998,NaN,1.20599997,2.06500006,2.19099998
1300395600,,NaN,0.13500001,0.167,0.211,0.484,NaN,1.21000004,2.01399994,2.17400002
1300741200,,NaN,0.13500001,0.178,0.214,0.50400001,NaN,1.24800003,2.04399991,2.20099998
1300827600,,NaN,0.13500001,0.185,0.214,0.484,NaN,1.21300006,2.01099992,2.16000009
1300914000,,NaN,0.131,0.171,0.215,0.48100001,NaN,1.20899999,2.00099993,2.1559999
1301000400,,NaN,0.125,0.168,0.21600001,0.472,NaN,1.21700001,2.00200009,2.14700007
1301259600,,NaN,0.125,0.16500001,0.215,0.48100001,NaN,1.24300003,2.03600001,2.18000007
1301346000,,NaN,0.125,0.16,0.215,0.47799999,NaN,1.23399997,2.03999996,2.18300009
1301432400,,NaN,0.125,0.161,0.20999999,0.491,NaN,1.24600005,2.03399992,2.18300009
1301518800,,NaN,0.125,0.16,0.215,0.49200001,NaN,1.255,2.03500009,2.18000007
1301605200,,NaN,0.125,0.15899999,0.20999999,0.51099998,NaN,1.28499997,2.03900003,2.17700005
1301864400,,NaN,0.122,0.16,0.211,0.50700003,NaN,1.296,2.06399989,2.20000005
1301950800,,NaN,0.125,0.16,0.20900001,0.50599998,NaN,1.26999998,2.06299996,2.20099998
1302037200,,NaN,0.125,0.16,0.20999999,0.523,NaN,1.29400003,2.07399988,2.22300005
1302123600,,NaN,0.12,0.15899999,0.205,0.542,NaN,1.31599998,2.0940001,2.25
1302210000,,NaN,0.121,0.16,0.205,0.55299997,NaN,1.32299995,2.09800005,2.26699996
1302469200,,NaN,0.121,0.16,0.205,0.54400003,NaN,1.32700002,2.09599996,2.26600003
1302555600,,NaN,0.125,0.156,0.2,0.55800003,NaN,1.33599997,2.10599995,2.26200008
1302642000,,NaN,0.125,0.155,0.2,0.546,NaN,1.31400001,2.08299994,2.23799992
1302728400,,NaN,0.125,0.155,0.204,0.53399998,NaN,1.29799998,2.06900001,2.23300004
1302814800,,NaN,0.121,0.15899999,0.204,0.53100002,NaN,1.28499997,2.05299997,2.22600007
1303074000,,NaN,0.125,0.15899999,0.20100001,0.51999998,NaN,1.25,2.03600001,2.20499992
1303160400,,NaN,0.125,0.15899999,0.198,0.50400001,NaN,1.24300003,2.01900005,2.18199992
1303246800,,NaN,0.125,0.16,0.2,0.50199997,NaN,1.23300004,2.00900006,2.1730001
1303333200,,NaN,0.125,0.16,0.2,0.5,NaN,1.22800004,1.99600005,2.14899993
1303419600,,NaN,0.121,0.15899999,0.2,0.49399999,NaN,1.21700001,2.01999998,2.12100005
1303678800,,NaN,0.125,0.16599999,0.20999999,0.5,NaN,1.22800004,2.023,2.13400006
1303765200,,NaN,0.126,0.162,0.2,0.48500001,NaN,1.21700001,2.023,2.13599992
1303851600,,NaN,0.126,0.16500001,0.205,0.48100001,NaN,1.21599996,2.03200006,2.14400005
1303938000,,NaN,0.12,0.16500001,0.2,0.47,NaN,1.20599997,2.02900004,2.13700008
1304283600,,NaN,0.125,0.164,0.197,0.46000001,NaN,1.20099998,2.02399993,2.13899994
1304629200,,NaN,0.125,0.161,0.185,0.421,NaN,1.13499999,1.96500003,2.05900002
1304888400,,NaN,0.125,0.16,0.19,0.42899999,NaN,1.13699996,1.96000004,2.06500006
1304974800,,NaN,0.121,0.16,0.19,0.42699999,NaN,1.13900006,1.94799995,2.05800009
1305061200,,NaN,0.113,0.16,0.185,0.42399999,NaN,1.13100004,1.93200004,2.03800011
1305147600,,NaN,0.111,0.15700001,0.18000001,0.42199999,NaN,1.11899996,1.90799999,2.0150001
1305234000,,NaN,0.115,0.16,0.18000001,0.42300001,NaN,1.12199998,1.898,2.01200008
1305493200,,NaN,0.115,0.15700001,0.178,0.42899999,NaN,1.13600004,1.90900004,2.023
1305579600,,NaN,0.115,0.15899999,0.178,0.44,NaN,1.15400004,1.94500005,2.06299996
1305666000,,NaN,0.115,0.15800001,0.17900001,0.43799999,NaN,1.15199995,1.96399999,2.079
1305752400,,NaN,0.115,0.155,0.18000001,0.44999999,NaN,1.15400004,1.95099998,2.06399989
1305838800,,NaN,0.11,0.15899999,0.178,0.43000001,NaN,1.12800002,1.92400002,2.03699994
1306098000,,NaN,0.115,0.16,0.18000001,0.42500001,NaN,1.12899995,1.93700004,2.04900002
1306184400,,NaN,0.115,0.16,0.17900001,0.42300001,NaN,1.12800002,1.93299997,2.04999995
1306270800,,NaN,0.111,0.15899999,0.17900001,0.417,NaN,1.12399995,1.91799998,2.03500009
1306357200,,NaN,0.115,0.16,0.18000001,0.43599999,NaN,1.14300001,1.90799999,2.02399993
1306443600,,NaN,0.111,0.16,0.18000001,0.40700001,NaN,1.12100005,1.89300001,1.99800003
1306702800,,NaN,0.115,0.155,0.175,0.405,NaN,1.12399995,1.903,2.00300002
1306789200,,NaN,0.115,0.155,0.18000001,0.43000001,NaN,1.15499997,1.94599998,2.0480001
1306875600,,NaN,0.115,0.15000001,0.175,0.433,NaN,1.15699995,1.95299995,2.05900002
1306962000,,NaN,0.112,0.14,0.16500001,0.40400001,NaN,1.14400005,1.91299999,2.02699995
1307048400,,NaN,0.111,0.139,0.16,0.40200001,NaN,1.13499999,1.898,2.0150001
1307307600,,NaN,0.115,0.139,0.16500001,0.41499999,NaN,1.14600003,1.91299999,2.03500009
1307394000,,NaN,0.115,0.14,0.175,0.43099999,NaN,1.16199994,1.93299997,2.05699992
1307480400,,NaN,0.111,0.14,0.175,0.42199999,NaN,1.15100002,1.91400003,2.03999996
1307566800,,NaN,0.111,0.139,0.17399999,0.405,NaN,1.13699996,1.89900005,2.03600001
1307653200,,NaN,0.112,0.138,0.169,0.42300001,NaN,1.13399994,1.91600001,2.06699991
1307912400,,NaN,0.115,0.14,0.17,0.42500001,NaN,1.13999999,1.926,2.0769999
1307998800,,NaN,0.111,0.14,0.17,0.433,NaN,1.148,1.91700006,2.06500006
1308085200,,NaN,0.115,0.138,0.178,0.44800001,NaN,1.15999997,1.92799997,2.06500006
1308171600,,0.106,0.115,0.13600001,0.17299999,0.42699999,NaN,1.12100005,1.90199995,2.03299999
1308258000,,0.101,0.108,0.13500001,0.171,0.41999999,NaN,1.11899996,1.91199994,2.04500008
1308517200,,0.105,0.11,0.134,0.17,0.40900001,NaN,1.12,1.90100002,2.03200006
1308603600,,0.105,0.11,0.134,0.169,0.414,NaN,1.12600005,1.89900005,2.02800012
1308690000,,0.105,0.11,0.131,0.15800001,0.41,NaN,1.12300003,1.89699996,2.02600002
1308776400,,0.098,0.11,0.12899999,0.155,0.405,NaN,1.11000001,1.89400005,2.0250001
1308862800,,0.092,0.106,0.13,0.16,0.40000001,NaN,1.11099994,1.88100004,2.00500011
1309122000,,0.095,0.11,0.127,0.16,0.39500001,NaN,1.10300004,1.875,2.00200009
1309208400,,0.095,0.11,0.13,0.16500001,0.389,NaN,1.09099996,1.86699998,1.99300003
1309294800,,0.095,0.11,0.132,0.17,0.40700001,NaN,1.11899996,1.87800002,2.0079999
1309381200,,0.102,0.11,0.133,0.175,0.43000001,NaN,1.13499999,1.88600004,2.01300001
1309467600,,0.102,0.107,0.12899999,0.16500001,0.42699999,NaN,1.14699996,1.88800001,2.01699996
1309726800,,0.105,0.11,0.127,0.16500001,0.435,NaN,1.16199994,1.91600001,2.05100012
1309813200,,0.105,0.108,0.12899999,0.16500001,0.435,NaN,1.16900003,1.93200004,2.08100009
1309899600,,0.105,0.102,0.12899999,0.16500001,0.43599999,NaN,1.17700005,1.93700004,2.08899999
1309986000,,0.102,0.102,0.12899999,0.16500001,0.442,NaN,1.17400002,1.94500005,2.10299993
1310072400,,0.102,0.102,0.12899999,0.16500001,0.447,NaN,1.17700005,1.94400001,2.09500003
1310331600,,0.105,0.105,0.125,0.16,0.42500001,NaN,1.13699996,1.91199994,2.06599998
1310418000,,0.105,0.105,0.127,0.155,0.396,NaN,1.11099994,1.87800002,2.03699994
1310504400,,0.105,0.105,0.12899999,0.155,0.40700001,NaN,1.10599995,1.87699997,2.01900005
1310590800,,0.1,0.105,0.12800001,0.15000001,0.37400001,NaN,1.07700002,1.852,1.99699998
1310677200,,0.102,0.102,0.127,0.15000001,0.37099999,NaN,1.08500004,1.86600006,2.01200008
1311022800,,0.105,0.105,0.127,0.149,0.37799999,NaN,1.08000004,1.87899995,2.00200009
1311109200,,0.1,0.105,0.13,0.15000001,0.37599999,NaN,1.08099997,1.85699999,2.00500011
1311195600,,0.102,0.105,0.12800001,0.16,0.39700001,NaN,1.10000002,1.86300004,2.0150001
1311282000,,0.105,0.102,0.12899999,0.16,0.39399999,NaN,1.097,1.86099994,2.00900006
1311541200,,0.113,0.113,0.12899999,0.16,0.384,NaN,1.09200001,1.86199999,2.0079999
1311627600,,0.113,0.113,0.12899999,0.16,0.38600001,NaN,1.09599996,1.86199999,2.0079999
1311714000,,0.102,0.102,0.12899999,0.16,0.37400001,NaN,1.08200002,1.86199999,2.00600004
1311800400,,0.101,0.105,0.127,0.155,0.37200001,NaN,1.07799995,1.86300004,2.00900006
1311886800,,0.101,0.105,0.12899999,0.15700001,0.37200001,NaN,1.079,1.85599995,2.00600004
1312146000,,0.107,0.109,0.12800001,0.15700001,0.375,NaN,1.079,1.85599995,2.00300002
1312232400,,0.107,0.109,0.12899999,0.155,0.35699999,NaN,1.04799998,1.82000005,1.97399998
1312318800,,0.109,0.109,0.12899999,0.149,0.34999999,NaN,1.01900005,1.76199996,1.91999996
1312405200,,0.101,0.109,0.12899999,0.148,0.35100001,NaN,1.023,1.76400006,1.91900003
1312491600,,0.101,0.101,0.126,0.146,0.338,NaN,1.00899994,1.76499999,1.91199994
1312750800,,0.107,0.101,0.122,0.139,0.333,NaN,1.01300001,1.78699994,1.93200004
1312837200,,0.105,0.101,0.125,0.14,0.34999999,NaN,1.04799998,1.82500005,1.99899995
1312923600,,0.101,0.109,0.122,0.138,0.34299999,NaN,1.04200006,1.824,1.972
1313010000,,0.101,0.105,0.125,0.147,0.34999999,NaN,1.03999996,1.82799995,1.977
1313096400,,0.101,0.109,0.126,0.15099999,0.34799999,NaN,1.046,1.85500002,2.00300002
1313355600,,0.109,0.109,0.124,0.15099999,0.34799999,NaN,1.04299998,1.85399997,2.00200009
1313442000,,0.105,0.105,0.124,0.149,0.34599999,NaN,1.03999996,1.86099994,2.02200007
1313528400,,0.109,0.109,0.122,0.147,0.34,NaN,1.02400005,1.82700002,1.99699998
1313614800,,0.103,0.11,0.122,0.147,0.32600001,NaN,0.99699998,1.79799998,1.96000004
1313701200,,0.101,0.109,0.121,0.141,0.308,NaN,0.98900002,1.79200006,1.95000005
1313960400,,0.109,0.109,0.115,0.133,0.294,NaN,0.99000001,1.79700005,1.95299995
1314046800,,0.105,0.105,0.115,0.131,0.31200001,NaN,1.01600003,1.82599998,1.98099995
1314133200,,0.109,0.108,0.111,0.12899999,0.30399999,NaN,1.01499999,1.824,1.97800004
1314219600,,0.101,0.109,0.116,0.134,0.329,NaN,1.03999996,1.85000002,2.00600004
1314306000,,0.101,0.109,0.112,0.132,0.33700001,NaN,1.04299998,1.85800004,2.00200009
1314565200,,0.109,0.109,0.111,0.132,0.31999999,NaN,1.023,1.85399997,1.99600005
1314651600,,0.109,0.109,0.113,0.13699999,0.34099999,NaN,1.02400005,1.84500003,1.99399996
1314738000,,0.109,0.109,0.114,0.142,0.34099999,NaN,1.03199995,1.84599996,2
1314824400,,0.115,0.108,0.117,0.15099999,0.36199999,NaN,1.04999995,1.86399996,2.023
1314910800,,0.105,0.105,0.116,0.145,0.34999999,NaN,1.06400001,1.85000002,2.01999998
1315170000,,0.114,0.109,0.116,0.142,0.322,NaN,1.02199996,1.80599999,1.98099995
1315256400,,0.107,0.101,0.111,0.141,0.31,NaN,0.98799998,1.77600002,1.94400001
1315342800,,0.101,0.101,0.115,0.141,0.331,NaN,1.00800002,1.78499997,1.99300003
1315429200,,0.101,0.101,0.115,0.145,0.34400001,NaN,1.01699996,1.78699994,1.98699999
1315515600,,0.101,0.101,0.116,0.14300001,0.359,NaN,1.00800002,1.77699995,1.98199999
1315774800,,0.107,0.107,0.115,0.139,0.347,NaN,1.00199997,1.77400005,1.972
1315861200,,0.104,0.104,0.115,0.14,0.35699999,NaN,1.005,1.75,1.95299995
1315947600,,0.101,0.101,0.114,0.13699999,0.347,NaN,0.99800003,1.75,1.94299996
1316034000,,0.101,0.104,0.112,0.13699999,0.34299999,NaN,0.99599999,1.74600005,1.93200004
1316120400,,0.101,0.101,0.113,0.13699999,0.354,NaN,1.00899994,1.755,1.93200004
1316466000,,0.104,0.104,0.117,0.13500001,0.34299999,NaN,0.99699998,1.745,1.91900003
1316552400,,0.11,0.101,0.116,0.131,0.345,NaN,0.99199998,1.73099995,1.90900004
1316638800,,0.11,0.101,0.118,0.133,0.35299999,NaN,0.986,1.68099999,1.85699999
1316984400,,0.111,0.109,0.116,0.125,0.34599999,NaN,0.98000002,1.69000006,1.86600006
1317070800,,0.111,0.109,0.118,0.12899999,0.35699999,NaN,1.00199997,1.71500003,1.88600004
1317157200,,0.114,0.108,0.118,0.13600001,0.35800001,NaN,1.00600004,1.73399997,1.91100001
1317243600,,0.11,0.108,0.117,0.138,0.35800001,NaN,1.005,1.72000003,1.91199994
1317330000,,0.11,0.108,0.119,0.142,0.373,NaN,1.03199995,1.727,1.921
1317589200,,0.114,0.108,0.118,0.141,0.36300001,NaN,1.02699995,1.73399997,1.92299998
1317675600,,0.111,0.104,0.118,0.139,0.34799999,NaN,0.99299997,1.72099996,1.91100001
1317762000,,0.11,0.108,0.118,0.139,0.33899999,NaN,0.97100002,1.70099998,1.90900004
1317848400,,0.11,0.108,0.118,0.142,0.34299999,NaN,0.977,1.71399999,1.91700006
1317934800,,0.101,0.101,0.119,0.141,0.34799999,NaN,0.98799998,1.70200002,1.90699995
1318280400,,0.104,0.104,0.123,0.141,0.35499999,NaN,0.99800003,1.70299995,1.90799999
1318366800,,0.105,0.104,0.12,0.139,0.35800001,NaN,1.00100005,1.70899999,1.91600001
1318453200,,0.102,0.105,0.119,0.141,0.373,NaN,1.02199996,1.74000001,1.94599998
1318539600,,0.11,0.104,0.122,0.142,0.37900001,NaN,1.01900005,1.73699999,1.93900001
1318798800,,0.103,0.101,0.12,0.141,0.38299999,NaN,1.02600002,1.75600004,1.95899999
1318885200,,0.104,0.104,0.124,0.149,0.38800001,NaN,1.02600002,1.75699997,1.96599996
1318971600,,0.107,0.108,0.127,0.15000001,0.38299999,NaN,1.02400005,1.76699996,1.977
1319058000,,0.102,0.107,0.126,0.15099999,0.37400001,NaN,1.00899994,1.76499999,1.97399998
1319144400,,0.105,0.104,0.127,0.152,0.375,NaN,1.01199996,1.778,1.98099995
1319403600,,0.104,0.107,0.127,0.153,0.38100001,NaN,1.023,1.78199995,1.98500001
1319490000,,0.104,0.107,0.127,0.153,0.375,NaN,1.02199996,1.76999998,1.972
1319576400,,0.105,0.107,0.122,0.14399999,0.35499999,NaN,0.99699998,1.75300002,1.95599997
1319662800,,0.115,0.109,0.123,0.146,0.36199999,NaN,1.01300001,1.76600003,1.96200001
1319749200,,0.11,0.104,0.12800001,0.15000001,0.382,NaN,1.046,1.79200006,1.98599994
1320008400,,0.11,0.108,0.125,0.15000001,0.38699999,NaN,1.04999995,1.79799998,1.99399996
1320094800,,0.107,0.107,0.12,0.146,0.375,NaN,1.028,1.78999996,1.98099995
1320181200,,0.115,0.109,0.119,0.145,0.35699999,NaN,0.99699998,1.75100005,1.95000005
1320354000,,0.105,0.103,0.122,0.14399999,0.352,NaN,0.991,1.74100006,1.94200003
1320616800,,0.108,0.107,0.12,0.139,0.34799999,NaN,0.991,1.74600005,1.95799994
